Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
6, 2, 369, 23, 9, 1, 3, -17.25875, 0.004894739, 53.17605, 0.9999954, -25.75377, 1.008818, 11.89877, 17.68417, -8.761212, 1.395323, 4.410952, 8.884929, 43.20897, 15.99917, 10.18363, 0.8545961, 4.14151, 0.4759142, 49.19872, 0.9999909, 0, 0.6, 2.222632, 0.6354473, 4.86812, 0.5430809, -7.899435, 0.6857468, -15.79399, 0.01891883, -3.796698, 1.395254, 5.72292, 4.983703, 
7, 2, 255, 8, 21, 5, 2, -50.72917, 1.142499E-06, -39.83459, 1.740655E-05, 24.15121, 15.90331, -5.976963, 2.448995, -36.23232, 1.000428, -12.69244, 1.227559, -52.84559, 1.00001, -3.123157, -0.3717004, -66.86526, -0.9999999, -5.860044, -0.6245958, -0.8954553, 0.5554133, 15.39446, 0.9791354, -19.19053, -0.9836364, 2.353947, 4.185493, 24.45121, 0.9977906, -19.18522, 0.04096268, -45.38277, 9.760726E-20, 
8, 2, 439, 12, 16, 6, 6, -63.48868, 4.704464E-08, -29.65722, 0.0002216241, 51.00583, 15.99988, -37.25883, 1.00063, 0, 3.689414, -54.30653, 1.000007, 22.90385, 15.86823, -52.83337, -0.9999963, 0.9072477, 0.1129223, -29.35928, -0.9987025, 12.90873, 0.9694756, 31.23068, 0.9995936, -27.00616, -0.9976646, 17.47781, 9.867361, -9.086985, 0.09349012, -24.67248, 0.01045396, -39.44893, 3.685687E-17, 
9, 2, 156, 0, 2, 7, 5, -30.24831, 0.0001911851, -13.30475, 0.01304542, -2.361275, 3.540086, 0, 6.109887, 0, 3.689414, 0, 5.034122, 26.72925, 15.94909, -43.80041, -0.9999649, 30.44124, 0.9990098, 16.75927, 0.970154, 11.3292, 0.9555172, -33.42052, 0.0002351314, -16.10921, -0.9649794, 21.43382, 10.07364, -37.26747, 8.988698E-05, -0.160532, 2.449841, 55.23516, 5, 
10, 2, 30, 15, 21, 2, 7, -8.132964, 0.04594655, -15.10152, 0.00836433, -31.9543, 1.001872, 11.2364, 17.32581, 7.211161, 7.90571, -17.85217, 1.063341, -18.58533, 1.05277, -26.64444, -0.9974438, 0, 0, 15.14488, 0.9556437, 12.84647, 0.9690153, 0, 0.5, 11.47712, 0.8926135, 25.74829, 10.15667, -9.33323, 0.08840176, -26.10478, 0.007312139, -78.67343, 3.400431E-34, 
11, 2, 231, 2, 9, 1, 0, -70.81977, 7.525699E-09, 13.75088, 0.9196587, -16.24798, 1.094396, 1.384459, 7.500176, -52.2545, 1.000008, 2.396386, 7.016429, -4.494736, 2.602242, 5.3992, 0.5881939, 6.753525, 0.6880223, 12.05911, 0.9064745, 28.07055, 0.9992839, 61.47332, 0.9999998, 10.80002, 0.8740538, 0, 2.889414, -80.62412, 1.763386E-09, 3.718517, 3.585, 4.97722, 4.96577, 
12, 2, 478, 19, 6, 5, 3, -40.68502, 1.407277E-05, 8.604679, 0.7597245, -22.48078, 1.019971, 3.781791, 10.24094, -3.387432, 2.362422, 10.96961, 13.76488, -7.949976, 1.719911, -4.621367, -0.5209705, -32.36521, -0.9993878, 3.931541, 0.4553607, -48.81279, 0.200004, 41.76982, 0.9999709, -25.52947, -0.9966235, 3.269287, 4.74457, 0, 0.5, -1.866787, 1.926992, -6.600362, 0.006790147, 
13, 2, 107, 15, 21, 6, 3, -44.08935, 6.008457E-06, -3.438446, 0.1347484, -16.88241, 1.080625, -66.10396, 1, 16.74504, 10.60314, -1.518541, 4.016014, 16.56764, 15.37883, 0, 0, 1.041648, 0.1294751, 3.100996, 0.3693105, 5.845382, 0.8493907, -28.84599, 0.000737506, 54.26655, 0.9999974, 21.19023, 10.06581, 25.64873, 0.9983612, 5.922937, 4.073417, 25.35879, 5, 
14, 2, 171, 2, 15, 0, 0, 50.08249, 0.9999901, -15.10152, 0.00836433, 12.65028, 14.45256, 11.2364, 17.32581, -48.46652, 1.00002, -5.069802, 2.407822, 11.7106, 14.09484, -3.123157, -0.3717004, -4.889863, -0.5449943, 13.82053, 0.9387677, 21.19748, 0.9960241, -29.52282, 0.0006227741, 16.74601, 0.9700564, 0, 2.889414, 22.82969, 0.9966898, 0, 2.5, -47.08588, 1.777588E-20, 
15, 2, 443, 12, 5, 3, 5, 18.78424, 0.97578, -4.753821, 0.100792, -54.36521, 1.000007, 12.3223, 17.89102, -27.49524, 1.003804, 0, 5.034122, -19.728, 1.039692, 4.475627, 0.5075718, 56.09062, 0.9999984, -18.36635, -0.97993, 21.08253, 0.9959087, -6.529284, 0.1635127, 14.02865, 0.9417817, 0, 2.889414, -17.50573, 0.01241408, 37.07975, 4.999529, 23.27317, 5, 
16, 2, 480, 16, 1, 6, 0, 61.28163, 0.9999994, -15.10152, 0.00836433, -29.03308, 1.003886, 0, 6.109887, -60.35136, 1.000001, 2.162592, 6.807093, -88.13195, 1, -42.76924, -0.9999546, 0, 0, -5.860044, -0.6245958, 30.24636, 0.9995842, -0.8244506, 0.4486535, 15.66555, 0.9609518, 1.74537, 3.827016, -8.121874, 0.1160409, 7.420064, 4.323575, 37.81649, 5, 
17, 2, 477, 27, 21, 7, 3, 5.862493, 0.6143473, 5.527384, 0.5943183, 46.67817, 15.99965, -5.9487, 2.458481, -3.59104, 2.303622, -26.30078, 1.007691, 34.58897, 15.99284, -30.63636, -0.999057, 18.65948, 0.9813349, -23.94994, -0.9949926, -11.21242, 0.2457253, 58.31475, 0.9999995, 1.103162, 0.1370278, -15.94434, 0.26786, -22.08966, 0.003980276, 2.149555, 3.156024, 52.65218, 5, 
18, 2, 209, 1, 28, 0, 4, 22.17279, 0.9894727, 7.704991, 0.7163134, 1.253366, 6.021652, 19.42415, 19.60644, -31.24779, 1.001489, 0, 5.034122, -4.624656, 2.55635, 0, 0, -38.52835, -0.9998688, -6.578504, -0.6763268, -14.20728, 0.2222986, -23.57279, 0.002750556, -31.1859, -0.999178, 2.681638, 4.383403, -8.692299, 0.1021946, -60.86049, 1.233464E-06, -21.529, 2.233794E-09, 
19, 2, 285, 20, 21, 4, 0, -16.98327, 0.005241887, -9.038997, 0.03697814, 13.11575, 14.60676, 18.73999, 19.53483, -1.324309, 3.089812, 21.32999, 15.80553, -68.26049, 1, 15.55541, 0.9598835, 43.18792, 0.9999591, 3.100996, 0.3693105, -54.1279, 0.2000011, -9.047695, 0.0943259, -43.59275, -0.999963, 0, 2.889414, 62.31926, 0.9999998, 0, 2.5, -4.536325, 0.05299582, 
20, 2, 496, 7, 12, 7, 5, 0, 0.2689414, 0, 0.2689414, -20.39784, 1.033586, 20.25246, 19.67881, 14.96592, 10.3943, -34.24356, 1.001056, 11.28866, 13.91239, 4.739457, 0.5316426, 2.290428, 0.278729, -38.14435, -0.9998556, -11.62392, 0.241487, 21.14442, 0.9949641, 28.80375, 0.9985093, 0, 2.889414, 6.354569, 0.830425, 45.45323, 4.999942, -7.423066, 0.002984792, 
21, 2, 444, 4, 20, 6, 6, 82.54041, 1, 18.8727, 0.9762972, -83.08078, 1, 23.30836, 19.84902, 1.183489, 4.308977, 36.86449, 15.99595, 23.79965, 15.89449, -18.68336, -0.981445, 20.88974, 0.9892695, 5.375593, 0.5862605, 27.4272, 0.9991591, 0, 0.5, -34.58149, -0.9996482, 22.11666, 10.09326, -40.7103, 3.801184E-05, -20.6912, 0.02818361, 39.20088, 5, 
22, 2, 277, 8, 6, 4, 3, -34.67141, 6.32817E-05, 0, 0.2689414, 0, 5.034122, -26.40232, 1.009498, -14.34299, 1.100932, 2.407415, 7.026367, 75.86752, 16, 45.70097, 0.9999782, 23.79583, 0.9947965, -0.3455286, -0.04316422, 25.54365, 0.9986542, -11.73705, 0.05048558, 76.18068, 1, 48.86702, 10.19987, -10.14485, 0.07335831, -7.469626, 0.6692104, -20.78432, 4.70386E-09, 
23, 2, 444, 4, 28, 0, 1, -51.61535, 9.154604E-07, 9.242266, 0.7876079, 6.309231, 10.60672, 15.88282, 19.07343, -31.66425, 1.001342, -3.429157, 3.02529, -53.01551, 1.00001, -25.44876, -0.9965548, -16.62431, -0.9691457, 14.06009, 0.9422244, -35.75301, 0.200105, 37.88488, 0.999923, 28.71078, 0.9984743, 0, 2.889414, -49.17629, 4.578787E-06, 2.300591, 3.199751, 4.97722, 4.96577, 
24, 2, 277, 23, 19, 2, 7, 32.97349, 0.9992856, 0, 0.2689414, 0, 5.034122, 19.42415, 19.60644, 25.54004, 10.95436, -13.95721, 1.166557, 22.5018, 15.85444, 4.568945, 0.5161799, 17.33751, 0.9741192, 49.19872, 0.9999909, -12.53688, 0.233374, 14.2882, 0.9726697, -26.08926, -0.9970638, 26.22771, 10.16154, 5.98032, 0.8168395, -1.455027, 2.050252, -16.28454, 4.233367E-07, 
25, 2, 200, 17, 23, 4, 6, -51.61535, 9.154604E-07, 25.52917, 0.9954238, 7.844053, 11.84987, -9.005638, 1.708249, 0, 3.689414, 43.08796, 15.99914, 22.07817, 15.83835, -12.89296, -0.9233991, -7.216971, -0.7173292, -14.1031, -0.9428247, 12.6494, 0.9675141, 0, 0.5, -10.34911, -0.8600765, 8.803998, 7.887025, -4.288293, 0.255009, -30.55353, 0.002406878, 4.97722, 4.96577, 
26, 2, 19, 12, 6, 2, 4, 0, 0.2689414, -42.08313, 9.921633E-06, -50.95384, 1.000016, 45.04098, 19.99933, 16.22307, 10.55031, 10.40648, 13.48367, 33.84758, 15.99139, 8.223706, 0.7730902, 36.38577, 0.9997759, -18.73283, -0.9816709, -11.62392, 0.241487, -3.143726, 0.3130429, -21.83563, -0.9915197, 15.23467, 9.631425, -47.746, 6.546986E-06, 14.30433, 4.863884, 13.11108, 4.99999, 
27, 2, 30, 6, 2, 2, 0, 24.4231, 0.9939749, -9.42755, 0.03367035, -29.32166, 1.003615, -7.099411, 2.115268, 0, 3.689414, 36.12085, 15.99512, 12.08149, 14.24379, 0, 0, 64.94135, 0.9999998, -14.1031, -0.9428247, 9.701037, 0.9349867, 0, 0.5, -4.7985, -0.5369161, 20.43277, 10.03828, 39.81593, 0.9999524, -4.559466, 1.211724, 15.77591, 5, 
28, 2, 51, 23, 4, 0, 1, -56.11993, 2.968668E-07, -3.091023, 0.1452, -8.361195, 1.652638, 19.10039, 19.57401, 17.25325, 10.64883, 2.961266, 7.531622, -26.70004, 1.006961, 39.32652, 0.9998925, 10.14815, 0.8533957, 32.99641, 0.9994771, 37.81528, 0.9999373, 33.86868, 0.9997898, 0, 0, 14.29735, 9.491917, -95.35084, 4.440324E-11, -42.14029, 0.0001329337, -20.77396, 4.752867E-09, 
29, 2, 458, 1, 20, 1, 4, 39.05463, 0.9998437, -15.95359, 0.006770428, -4.972354, 2.43921, -38.00217, 1.000523, 37.45874, 10.99767, 65.7869, 16, 1.205162, 5.981476, -12.79652, -0.9216031, 0, 0, 0, 0, 12.84647, 0.9690153, 8.895922, 0.9023824, 103.6392, 1, 0, 2.889414, 15.36945, 0.9790072, 4.169832, 3.69662, -26.06467, 2.394571E-11, 
Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
0, 3, 210, 8, 11, 2, 4, -62.98414, 5.336898E-08, -29.65722, 0.0002216241, 59.83493, 15.99999, -68.13622, 1, -60.7813, 1.000001, -54.30653, 1.000007, 7.429276, 11.5315, -48.35774, -0.9999887, 25.52129, 0.9966166, -43.01493, -0.9999573, -6.131289, 0.3420649, 37.23271, 0.9999093, -27.00616, -0.9976646, 17.47781, 9.867361, 6.19704, 0.8248068, 14.46857, 4.869216, -39.07917, 5.334608E-17, 
1, 3, 377, 14, 2, 2, 1, -32.03191, 0.0001224143, -23.44086, 0.001047589, 44.37722, 15.99938, -26.40232, 1.009498, 25.48637, 10.95375, 39.45341, 15.99788, 22.90385, 15.86823, 53.06213, 0.9999965, 18.93517, 0.9825671, 20.27221, 0.9874894, 36.07026, 0.999903, 31.23068, 0.9995936, -36.31846, -0.9997721, 17.47781, 9.867361, 27.24256, 0.9988992, 4.642869, 3.807315, -56.07465, 2.218493E-24, 
2, 3, 414, 17, 2, 7, 0, -45.32531, 4.411343E-06, 1.77607, 0.3644775, 3.295074, 7.840837, -18.20927, 1.073406, -14.34299, 1.100932, 6.678845, 10.92158, 4.22333, 8.709317, 8.447153, 0.7840873, 35.5151, 0.9997214, 35.11276, 0.999692, 39.42913, 0.9999581, -11.73705, 0.05048558, 11.47712, 0.8926135, -0.2965749, 2.746159, -9.169814, 0.0917499, 40.86221, 4.999817, -10.59089, 0.0001257176, 
3, 3, 10, 20, 15, 1, 0, -18.78173, 0.003350023, 5.527384, 0.5943183, 76.67995, 16, -22.14504, 1.027508, -8.497599, 1.421119, 14.94109, 15.08614, 58.65776, 15.99998, -62.26023, -0.9999996, -7.258573, -0.7198442, -17.82653, -0.9770634, -43.31725, 0.2000159, 49.6758, 0.9999959, 26.87402, 0.9975863, -22.52847, 0.2131564, -15.79399, 0.01891883, 16.48045, 4.920084, 52.65218, 5, 
4, 3, 320, 19, 15, 3, 3, 19.36179, 0.9789678, 0, 0.2689414, -102.6049, 1, -37.27816, 1.000627, 46.06745, 10.99973, -80.06934, 1, 23.01902, 15.87194, -3.860507, -0.4482942, 16.72258, 0.9698831, -8.57575, -0.7902018, -11.62392, 0.241487, 18.3585, 0.9899455, 40.57998, 0.9999214, -28.40063, 0.203034, 14.03785, 0.9709558, -18.7655, 0.04545334, -2.128392, 0.5318388, 
5, 3, 259, 24, 19, 6, 7, -50.72917, 1.142499E-06, -40.5205, 1.466363E-05, -126.5658, 1, 0.04346752, 6.150584, -36.86677, 1.000365, -37.91007, 1.000422, -52.84559, 1.00001, -0.5277383, -0.06587176, 24.17508, 0.995266, 13.79885, 0.938445, 0.9202805, 0.6458122, 9.925169, 0.9228199, 40.57998, 0.9999214, -39.62366, 0.2001835, 64.67644, 0.9999999, 9.020658, 4.525476, -2.066953, 0.5617529, 
6, 3, 369, 24, 8, 1, 3, -0.6558952, 0.237946, 51.3578, 0.9999928, 6.309231, 10.60672, 0, 6.109887, -55.47828, 1.000003, 0, 5.034122, -35.94622, 1.00069, 2.941475, 0.3519646, 66.44588, 0.9999999, 9.785524, 0.8405928, -35.75301, 0.200105, -34.2076, 0.0001931403, -41.60675, -0.9999393, 4.766629, 5.677682, -37.26747, 8.988698E-05, 2.300591, 3.199751, 4.97722, 4.96577, 
7, 3, 255, 7, 8, 5, 2, 74.96638, 1, -0.6010494, 0.2404412, -82.47005, 1, 23.30836, 19.84902, 26.59914, 10.96494, -25.08712, 1.010416, 14.28507, 14.93484, -9.903809, -0.8448774, 20.88974, 0.9892695, 17.86966, 0.9773065, 48.30353, 0.9999955, 24.443, 0.997786, -78.06085, -1, 36.74472, 10.19722, -9.086985, 0.09349012, -42.58736, 0.0001188764, -52.65032, 6.811243E-23, 
8, 3, 439, 13, 17, 6, 6, 61.28163, 0.9999994, -15.10152, 0.00836433, -9.69879, 1.472987, 49.08052, 19.99976, 4.902079, 6.561422, 41.18157, 15.99862, -88.13195, 1, 47.73758, 0.9999869, -6.858398, -0.6948639, -4.215181, -0.483006, 30.30451, 0.9995902, 36.79811, 0.9998989, 50.76827, 0.9999939, 39.47094, 10.19859, -8.121874, 0.1160409, 19.884, 4.965558, 25.99488, 5, 
9, 3, 156, 17, 25, 7, 5, -37.60353, 3.040472E-05, -18.88395, 0.003265775, 60.07665, 15.99999, 17.30407, 19.3409, -37.95718, 1.000278, -20.92817, 1.029424, -6.81706, 1.940832, -8.417334, -0.7826473, 8.882575, 0.8041762, 35.03107, 0.9996856, -34.20184, 0.2001547, 18.46695, 0.9902118, 50.29711, 0.9999931, -45.93509, 0.2000379, -31.53454, 0.0003767186, -31.27274, 0.002010948, -15.29158, 1.14267E-06, 
10, 3, 30, 5, 8, 2, 7, 8.579372, 0.7585677, 2.410036, 0.4019153, -44.70629, 1.000077, 23.30836, 19.84902, 12.49092, 9.930929, 23.82487, 15.89515, 10.86658, 13.71544, -24.6547, -0.9957998, 8.226004, 0.7732057, -16.72729, -0.9699181, 5.08095, 0.8246267, 12.02301, 0.9528334, 23.86247, 0.9948822, 14.30002, 9.492355, -31.82941, 0.0003499562, -20.6912, 0.02818361, 23.27317, 5, 
11, 3, 231, 20, 16, 1, 0, -22.92196, 0.001192523, -8.457598, 0.04251719, -2.361275, 3.540086, 10.49509, 16.87098, 0, 3.689414, 9.213186, 12.79584, -6.81706, 1.940832, 26.78649, 0.9975329, 26.53223, 0.9973712, 18.4416, 0.9803003, 11.3292, 0.9555172, -1.426836, 0.4117565, -20.84698, -0.9891548, 12.09673, 9.033129, -73.13173, 1.147687E-08, 17.31316, 4.934908, -8.352828, 0.001178367, 
12, 3, 478, 15, 14, 5, 3, -33.93731, 7.602844E-05, -9.038997, 0.03697814, -22.45305, 1.02011, 47.51807, 19.99964, -8.761212, 1.395323, 34.98944, 15.99352, -72.29466, 1, 22.18419, 0.9922246, 43.18792, 0.9999591, 3.100996, 0.3693105, -48.78934, 0.200004, -9.047695, 0.0943259, 50.40199, 0.9999933, 0, 2.889414, -15.79399, 0.01891883, 20.10715, 4.967414, 5.72292, 4.983703, 
13, 3, 107, 16, 2, 6, 3, -13.61566, 0.01208161, -4.753821, 0.100792, -120.8661, 1, 23.30836, 19.84902, -27.49524, 1.003804, 2.526674, 7.134164, 0.9117184, 5.740471, 4.475627, 0.5075718, 56.09062, 0.9999984, 21.47784, 0.9907299, 23.84258, 0.9979427, 61.9606, 0.9999998, 38.3922, 0.9998643, 3.68685, 5.004381, -40.7103, 3.801184E-05, 17.87282, 4.943311, 31.46822, 5, 
